	EditorId	IssnId	Year0	Year	Editorial
10024	11414	31	1989	1985	0.0
10025	12557	31	1973	1978	0.0
10026	12557	31	1973	1978	0.0
10027	12557	31	1973	1973	0.0
10028	12557	31	1973	1974	0.0
10029	12626	31	1973	1974	0.0
10030	12626	31	1973	1978	0.0
10031	12626	31	1973	1976	0.0
10032	13322	31	1988	1992	0.0
10033	14050	31	1993	1993	0.0
10034	14430	31	2013	2012	0.0
10035	14430	31	2013	2015	0.0
10036	14940	31	1979	1982	0.0
10037	14940	31	1979	1978	0.0
10038	14940	31	1979	1980	0.0
10039	18331	31	1976	1981	0.0
10040	16875	31	1993	1991	0.0
10041	16875	31	1993	1993	0.0
10042	16875	31	1993	1996	0.0
10043	16875	31	1993	1994	0.0
10044	17402	31	1982	1978	0.0
10045	17402	31	1982	1985	0.0
10046	17883	31	1991	1987	0.0
10047	17883	31	1991	1993	0.0
10048	17883	31	1991	1988	0.0
10049	18684	31	2007	2004	0.0
10050	18684	31	2007	2004	0.0
10051	18684	31	2007	2007	0.0
10052	19492	31	1978	1978	0.0
10053	19492	31	1978	1980	0.0
10054	10880	11	2004	2003	0.0
10055	10880	11	2004	2001	0.0
10056	802	11	2011	2016	0.0
10057	886	11	2003	2002	0.0
10058	3023	11	1994	1994	0.0
10059	5014	11	2011	2011	0.0
10060	6289	11	2004	2005	0.0
10061	19248	11	2008	2005	0.0
10062	7836	11	2003	2000	0.0
10063	8859	11	1994	1999	0.0
10064	9471	11	2003	2000	0.0
10065	9471	11	2003	2005	0.0
10066	10357	11	1994	1993	0.0
10067	10357	11	1994	1997	0.0
10068	13405	11	1994	1999	0.0
10069	17924	11	1995	1996	0.0
10070	17924	11	1995	1997	0.0
10071	2903	62	2012	2014	0.0
10072	6169	62	2012	2008	0.0
10073	6169	62	2012	2014	0.0
10074	6169	62	2012	2017	0.0
10075	6169	62	2012	2016	0.0
10076	6169	62	2012	2010	0.0
10077	6169	62	2012	2013	0.0
10078	6169	62	2012	2013	0.0
10079	6169	62	2012	2017	0.0
10080	3357	62	2012	2015	0.0
10081	3357	62	2012	2014	0.0
10082	4251	62	2012	2017	0.0
10083	5075	62	2012	2015	0.0
10084	5075	62	2012	2008	0.0
10085	5075	62	2012	2012	0.0
10086	5075	62	2012	2010	0.0
10087	5075	62	2012	2011	0.0
10088	5075	62	2012	2011	0.0
10089	5075	62	2012	2014	0.0
10090	5075	62	2012	2015	0.0
10091	5075	62	2012	2016	0.0
10092	737	62	2012	2011	0.0
10093	850	62	2012	2008	0.0
10094	850	62	2012	2014	0.0
10095	850	62	2012	2016	0.0
10096	12511	62	2012	2008	0.0
10097	12511	62	2012	2011	0.0
10098	12511	62	2012	2011	0.0
10099	12511	62	2012	2012	0.0
10100	3321	62	2012	2014	0.0
10101	3321	62	2012	2017	0.0
10102	3321	62	2012	2016	0.0
10103	4378	62	2012	2012	0.0
10104	5716	62	2012	2014	0.0
10105	16695	62	2012	2014	0.0
10106	16695	62	2012	2011	0.0
10107	16695	62	2012	2012	0.0
10108	16695	62	2012	2017	0.0
10109	16695	62	2012	2014	0.0
10110	16695	62	2012	2012	0.0
10111	16695	62	2012	2014	0.0
10112	16695	62	2012	2008	0.0
10113	16695	62	2012	2012	0.0
10114	16695	62	2012	2011	0.0
10115	16695	62	2012	2017	0.0
10116	16695	62	2012	2011	0.0
10117	10134	62	2012	2017	0.0
10118	10134	62	2012	2017	0.0
10119	10414	62	2012	2017	0.0
10120	10414	62	2012	2010	0.0
10121	10414	62	2012	2013	0.0
10122	15484	62	2012	2010	0.0
10123	16275	62	2012	2012	0.0
10124	16275	62	2012	2013	0.0
10125	11581	242	2010	2007	0.0
10126	11581	242	2010	2010	0.0
10127	1053	242	2013	2011	0.0
10128	1053	242	2013	2013	0.0
10129	18611	242	2003	2000	0.0
10130	18611	242	2003	2002	0.0
10131	18611	242	2003	2007	0.0
10132	18611	242	2003	2004	0.0
10133	18611	242	2003	2004	0.0
10134	18611	242	2003	2007	0.0
10135	18611	242	2003	2003	0.0
10136	2028	242	2010	2006	0.0
10137	2028	242	2010	2011	0.0
10138	2028	242	2010	2010	0.0
10139	2028	242	2010	2013	0.0
10140	2028	242	2010	2013	0.0
10141	2028	242	2010	2015	0.0
10142	2028	242	2010	2008	0.0
10143	2028	242	2010	2015	0.0
10144	2028	242	2010	2012	0.0
10145	2028	242	2010	2011	0.0
10146	2028	242	2010	2007	0.0
10147	2028	242	2010	2012	0.0
10148	5054	242	2007	2005	0.0
10149	5054	242	2007	2004	0.0
10150	5054	242	2007	2004	0.0
10151	5054	242	2007	2010	0.0
10152	9299	242	2004	2000	0.0
10153	11068	242	2003	1999	0.0
10154	11068	242	2003	2000	0.0
10155	11068	242	2003	2002	0.0
10156	11068	242	2003	2005	0.0
10157	11059	242	1991	1993	0.0
10158	11153	242	2013	2012	0.0
10159	11153	242	2013	2011	0.0
10160	11153	242	2013	2011	0.0
10161	11153	242	2013	2016	0.0
10162	17854	242	2004	2005	0.0
10163	17854	242	2004	2002	0.0
10164	18455	242	2003	2003	0.0
10165	19148	242	2010	2007	0.0
10166	19148	242	2010	2006	0.0
10167	19148	242	2010	2010	0.0
10168	130	108	2011	2008	0.0
10169	689	108	2007	2007	0.0
10170	7858	108	2006	2007	0.0
10171	7858	108	2006	2008	0.0
10172	7858	108	2006	2008	0.0
10173	7858	108	2006	2006	0.0
10174	7858	108	2006	2004	0.0
10175	7858	108	2006	2003	0.0
10176	7858	108	2006	2008	0.0
10177	7858	108	2006	2003	0.0
10178	7858	108	2006	2004	0.0
10179	7858	108	2006	2010	0.0
10180	7858	108	2006	2004	0.0
10181	7858	108	2006	2007	0.0
10182	7858	108	2006	2004	0.0
10183	7858	108	2006	2003	0.0
10184	968	108	2007	2007	0.0
10185	968	108	2007	2007	0.0
10186	15310	108	2006	2007	0.0
10187	15310	108	2006	2007	0.0
10188	15310	108	2006	2002	0.0
10189	15310	108	2006	2007	0.0
10190	15310	108	2006	2007	0.0
10191	15310	108	2006	2011	0.0
10192	3949	108	2007	2003	0.0
10193	3949	108	2007	2010	0.0
10194	3949	108	2007	2004	0.0
10195	3295	108	2005	2002	0.0
10196	3295	108	2005	2007	0.0
10197	3295	108	2005	2003	0.0
10198	3295	108	2005	2002	0.0
10199	3295	108	2005	2005	0.0
10200	3295	108	2005	2005	0.0
10201	3295	108	2005	2006	0.0
10202	1300	108	2009	2010	0.0
10203	1300	108	2009	2007	0.0
10204	1456	108	2005	2001	0.0
10205	1456	108	2005	2004	0.0
10206	1456	108	2005	2004	0.0
10207	1456	108	2005	2008	0.0
10208	1456	108	2005	2004	0.0
10209	1456	108	2005	2002	0.0
10210	4781	108	2011	2015	0.0
10211	4781	108	2011	2008	0.0
10212	4781	108	2011	2010	0.0
10213	4781	108	2011	2015	0.0
10214	4781	108	2011	2012	0.0
10215	2240	108	2008	2008	0.0
10216	2240	108	2008	2006	0.0
10217	5685	108	2006	2008	0.0
10218	5685	108	2006	2006	0.0
10219	2325	108	2012	2009	0.0
10220	2595	108	2005	2002	0.0
10221	2595	108	2005	2007	0.0
10222	2595	108	2005	2002	0.0
10223	2595	108	2005	2006	0.0
10224	2595	108	2005	2005	0.0
10225	6854	108	2006	2002	0.0
10226	6854	108	2006	2010	0.0
10227	6854	108	2006	2008	0.0
10228	4425	108	2006	2006	0.0
10229	4425	108	2006	2008	0.0
10230	4425	108	2006	2006	0.0
10231	19655	108	2009	2006	0.0
10232	19655	108	2009	2005	0.0
10233	19655	108	2009	2010	0.0
10234	2884	108	2006	2007	0.0
10235	6732	108	2007	2007	0.0
10236	6732	108	2007	2007	0.0
10237	6732	108	2007	2005	0.0
10238	6732	108	2007	2011	0.0
10239	6732	108	2007	2008	0.0
10240	2918	108	2007	2006	0.0
10241	3142	108	2007	2011	0.0
10242	3142	108	2007	2003	0.0
10243	3142	108	2007	2010	0.0
10244	3142	108	2007	2005	0.0
10245	3142	108	2007	2011	0.0
10246	3142	108	2007	2006	0.0
10247	3142	108	2007	2011	0.0
10248	3142	108	2007	2009	0.0
10249	8670	108	2012	2011	0.0
10250	8670	108	2012	2013	0.0
10251	13111	108	2011	2015	0.0
10252	13111	108	2011	2015	0.0
10253	13111	108	2011	2011	0.0
10254	4025	108	2009	2005	0.0
10255	4025	108	2009	2007	0.0
10256	4025	108	2009	2008	0.0
10257	4219	108	2012	2010	0.0
10258	6172	108	2006	2002	0.0
10259	6172	108	2006	2006	0.0
10260	6172	108	2006	2010	0.0
10261	6172	108	2006	2004	0.0
10262	6172	108	2006	2003	0.0
10263	7721	108	2006	2006	0.0
10264	7721	108	2006	2003	0.0
10265	7477	108	2012	2011	0.0
10266	7477	108	2012	2013	0.0
10267	7477	108	2012	2009	0.0
10268	7477	108	2012	2010	0.0
10269	7061	108	2007	2005	0.0
10270	7061	108	2007	2004	0.0
10271	7061	108	2007	2010	0.0
10272	7061	108	2007	2006	0.0
10273	7061	108	2007	2007	0.0
10274	7061	108	2007	2012	0.0
10275	7061	108	2007	2012	0.0
10276	7061	108	2007	2009	0.0
10277	7061	108	2007	2006	0.0
10278	7061	108	2007	2007	0.0
10279	7061	108	2007	2005	0.0
10280	7171	108	2009	2007	0.0
10281	7171	108	2009	2008	0.0
10282	7171	108	2009	2009	0.0
10283	7171	108	2009	2007	0.0
10284	7171	108	2009	2006	0.0
10285	12733	108	2006	2003	0.0
10286	12733	108	2006	2007	0.0
10287	12733	108	2006	2004	0.0
10288	12733	108	2006	2009	0.0
10289	12733	108	2006	2002	0.0
10290	12733	108	2006	2010	0.0
10291	7340	108	2011	2008	0.0
10292	7340	108	2011	2015	0.0
10293	7340	108	2011	2012	0.0
10294	7340	108	2011	2010	0.0
10295	8928	108	2009	2010	0.0
10296	8928	108	2009	2011	0.0
10297	8928	108	2009	2007	0.0
10298	7588	108	2007	2012	0.0
10299	7588	108	2007	2007	0.0
10300	7588	108	2007	2003	0.0
10301	7588	108	2007	2009	0.0
10302	7588	108	2007	2011	0.0
10303	7588	108	2007	2009	0.0
10304	15934	108	2007	2004	0.0
10305	15934	108	2007	2004	0.0
10306	15934	108	2007	2009	0.0
10307	15934	108	2007	2006	0.0
10308	8178	108	2007	2007	0.0
10309	8504	108	2005	2009	0.0
10310	8516	108	2007	2008	0.0
10311	8516	108	2007	2011	0.0
10312	13571	108	2007	2011	0.0
10313	8517	108	2011	2007	0.0
10314	8517	108	2011	2015	0.0
10315	8517	108	2011	2011	0.0
10316	8517	108	2011	2013	0.0
10317	8517	108	2011	2011	0.0
10318	8914	108	2011	2010	0.0
10319	8914	108	2011	2007	0.0
10320	10115	108	2012	2015	0.0
10321	10115	108	2012	2014	0.0
10322	10462	108	2007	2007	0.0
10323	11478	108	2006	2007	0.0
10324	11478	108	2006	2002	0.0
10325	11478	108	2006	2007	0.0
10326	13912	108	2006	2009	0.0
10327	14332	108	2012	2009	0.0
10328	14374	108	2007	2003	0.0
10329	14567	108	2012	2008	0.0
10330	14920	108	2006	2007	0.0
10331	14920	108	2006	2008	0.0
10332	14920	108	2006	2007	0.0
10333	14920	108	2006	2011	0.0
10334	14920	108	2006	2004	0.0
10335	15895	108	2007	2011	0.0
10336	4425	329	2007	2004	0.0
10337	4425	329	2007	2003	0.0
10338	4425	329	2007	2004	0.0
10339	3142	329	2012	2009	0.0
10340	3142	329	2012	2009	0.0
10341	2118	329	2007	2009	0.0
10342	8232	329	2007	2010	0.0
10343	8232	329	2007	2009	0.0
10344	8232	329	2007	2007	0.0
10345	8232	329	2007	2008	0.0
10346	8232	329	2007	2007	0.0
10347	8232	329	2007	2004	0.0
10348	2450	329	2007	2007	0.0
10349	2450	329	2007	2005	0.0
10350	2450	329	2007	2006	0.0
10351	1791	329	2007	2010	0.0
10352	3159	329	2007	2007	0.0
10353	5095	329	2013	2011	0.0
10354	6319	329	2008	2009	0.0
10355	6319	329	2008	2005	0.0
10356	6319	329	2008	2009	0.0
10357	6319	329	2008	2012	0.0
10358	6319	329	2008	2009	0.0
10359	329	329	2013	2009	0.0
10360	329	329	2013	2009	0.0
10361	646	329	2007	2008	0.0
10362	646	329	2007	2003	0.0
10363	803	329	2007	2012	0.0
10364	803	329	2007	2008	0.0
10365	4733	329	2009	2012	0.0
10366	4733	329	2009	2013	0.0
10367	4733	329	2009	2008	0.0
10368	4733	329	2009	2014	0.0
10369	815	329	2013	2011	0.0
10370	815	329	2013	2012	0.0
10371	815	329	2013	2013	0.0
10372	815	329	2013	2018	0.0
10373	5184	329	2007	2009	0.0
10374	5184	329	2007	2004	0.0
10375	5184	329	2007	2004	0.0
10376	5184	329	2007	2005	0.0
10377	1747	329	2007	2010	0.0
10378	1747	329	2007	2012	0.0
10379	8420	329	2013	2018	0.0
10380	2994	329	2008	2008	0.0
10381	2994	329	2008	2007	0.0
10382	5424	329	2013	2018	0.0
10383	5424	329	2013	2010	0.0
10384	3164	329	2013	2010	0.0
10385	4796	329	2013	2017	0.0
10386	4796	329	2013	2018	0.0
10387	4804	329	2013	2014	0.0
10388	4804	329	2013	2018	0.0
10389	4999	329	2013	2010	0.0
10390	10756	329	2007	2004	0.0
10391	10756	329	2007	2005	0.0
10392	10756	329	2007	2007	0.0
10393	10756	329	2007	2008	0.0
10394	10756	329	2007	2003	0.0
10395	5411	329	2007	2005	0.0
10396	5411	329	2007	2007	0.0
10397	5411	329	2007	2008	0.0
10398	6515	329	2008	2005	0.0
10399	6515	329	2008	2008	0.0
10400	6515	329	2008	2008	0.0
10401	6515	329	2008	2009	0.0
10402	5263	329	2007	2007	0.0
10403	5263	329	2007	2010	0.0
10404	6479	329	2008	2004	0.0
10405	6479	329	2008	2009	0.0
10406	6479	329	2008	2006	0.0
10407	7196	329	2013	2013	0.0
10408	7196	329	2013	2010	0.0
10409	7316	329	2007	2005	0.0
10410	7316	329	2007	2009	0.0
10411	8645	329	2008	2006	0.0
10412	10726	329	2007	2005	0.0
10413	10726	329	2007	2005	0.0
10414	13677	329	2008	2009	0.0
10415	13677	329	2008	2012	0.0
10416	15783	329	2013	2012	0.0
10417	15783	329	2013	2017	0.0
10418	16971	329	2013	2013	0.0
10419	16971	329	2013	2009	0.0
10420	16971	329	2013	2011	0.0
10421	18366	329	2007	2008	0.0
10422	18366	329	2007	2004	0.0
10423	18366	329	2007	2006	0.0
10424	18366	329	2007	2010	0.0
10425	18366	329	2007	2005	0.0
10426	18366	329	2007	2003	0.0
10427	19541	329	2007	2011	0.0
10428	141	141	2010	2011	0.0
10429	141	141	2010	2011	0.0
10430	141	141	2010	2012	0.0
10431	141	141	2010	2012	0.0
10432	141	141	2010	2015	0.0
10433	141	141	2010	2011	0.0
10434	141	141	2010	2013	0.0
10435	141	141	2010	2011	0.0
10436	141	141	2010	2011	0.0
10437	141	141	2010	2009	0.0
10438	141	141	2010	2009	0.0
10439	141	141	2010	2009	0.0
10440	141	141	2010	2010	0.0
10441	141	141	2010	2008	0.0
10442	141	141	2010	2015	0.0
10443	141	141	2010	2010	0.0
10444	141	141	2010	2008	0.0
10445	141	141	2010	2008	0.0
10446	141	141	2010	2014	0.0
10447	141	141	2010	2015	0.0
10448	141	141	2010	2008	0.0
10449	141	141	2010	2009	0.0
10450	141	141	2010	2009	0.0
10451	141	141	2010	2010	0.0
10452	141	141	2010	2007	0.0
10453	141	141	2010	2007	0.0
10454	141	141	2010	2009	0.0
10455	141	141	2010	2008	0.0
10456	141	141	2010	2008	0.0
10457	141	141	2010	2008	0.0
10458	141	141	2010	2009	0.0
10459	141	141	2010	2010	0.0
10460	141	141	2010	2009	0.0
10461	141	141	2010	2010	0.0
10462	141	141	2010	2014	0.0
10463	141	141	2010	2009	0.0
10464	141	141	2010	2015	0.0
10465	141	141	2010	2015	0.0
10466	141	141	2010	2010	0.0
10467	141	141	2010	2010	0.0
10468	141	141	2010	2008	0.0
10469	141	141	2010	2010	0.0
10470	141	141	2010	2014	0.0
10471	141	141	2010	2014	0.0
10472	141	141	2010	2012	0.0
10473	141	141	2010	2013	0.0
10474	141	141	2010	2010	0.0
10475	141	141	2010	2012	0.0
10476	141	141	2010	2010	0.0
10477	141	141	2010	2010	0.0
10478	7526	141	2012	2015	0.0
10479	7526	141	2012	2016	0.0
10480	7526	141	2012	2012	0.0
10481	7526	141	2012	2013	0.0
10482	7526	141	2012	2013	0.0
10483	7526	141	2012	2012	0.0
10484	7526	141	2012	2015	0.0
10485	7526	141	2012	2010	0.0
10486	7526	141	2012	2008	0.0
10487	7526	141	2012	2010	0.0
10488	7526	141	2012	2008	0.0
10489	7526	141	2012	2008	0.0
10490	7526	141	2012	2008	0.0
10491	7526	141	2012	2008	0.0
10492	7526	141	2012	2015	0.0
10493	7526	141	2012	2008	0.0
10494	7526	141	2012	2014	0.0
10495	7526	141	2012	2010	0.0
10496	7526	141	2012	2014	0.0
10497	7526	141	2012	2010	0.0
10498	7526	141	2012	2008	0.0
10499	7526	141	2012	2012	0.0
10500	7526	141	2012	2012	0.0
10501	7526	141	2012	2013	0.0
10502	7526	141	2012	2012	0.0
10503	7526	141	2012	2013	0.0
10504	7526	141	2012	2016	0.0
10505	7526	141	2012	2016	0.0
10506	7526	141	2012	2016	0.0
10507	7526	141	2012	2016	0.0
10508	7526	141	2012	2016	0.0
10509	7526	141	2012	2016	0.0
10510	7526	141	2012	2016	0.0
10511	9532	141	2000	1996	0.0
10512	9532	141	2000	2000	0.0
10513	9532	141	2000	2005	0.0
10514	9532	141	2000	2003	0.0
10515	9532	141	2000	2003	0.0
10516	9532	141	2000	2005	0.0
10517	9532	141	2000	2003	0.0
10518	9532	141	2000	2004	0.0
10519	9532	141	2000	1998	0.0
10520	9532	141	2000	1997	0.0
10521	9532	141	2000	1998	0.0
10522	9532	141	2000	2000	0.0
10523	9532	141	2000	2003	0.0
10524	9532	141	2000	2003	0.0
10525	9532	141	2000	2002	0.0
10526	9532	141	2000	2000	0.0
10527	9532	141	2000	2000	0.0
10528	9532	141	2000	2005	0.0
10529	9532	141	2000	2001	0.0
10530	9532	141	2000	2005	0.0
10531	9532	141	2000	2000	0.0
10532	9532	141	2000	2000	0.0
10533	9532	141	2000	2000	0.0
10534	9532	141	2000	1998	0.0
10535	9532	141	2000	1998	0.0
10536	9532	141	2000	2001	0.0
10537	9532	141	2000	2000	0.0
10538	9532	141	2000	2001	0.0
10539	9532	141	2000	2000	0.0
10540	9532	141	2000	2000	0.0
10541	9532	141	2000	2001	0.0
10542	9532	141	2000	2000	0.0
10543	9532	141	2000	2000	0.0
10544	9532	141	2000	2003	0.0
10545	9532	141	2000	2001	0.0
10546	9532	141	2000	1998	0.0
10547	9532	141	2000	2000	0.0
10548	9532	141	2000	2000	0.0
10549	9532	141	2000	2003	0.0
10550	9532	141	2000	2001	0.0
10551	9532	141	2000	2001	0.0
10552	9532	141	2000	2001	0.0
10553	9532	141	2000	1998	0.0
10554	9532	141	2000	2001	0.0
10555	9532	141	2000	2000	0.0
10556	9532	141	2000	2000	0.0
10557	9532	141	2000	1998	0.0
10558	9532	141	2000	2003	0.0
10559	9532	141	2000	2003	0.0
10560	9532	141	2000	2001	0.0
10561	9532	141	2000	1998	0.0
10562	9532	141	2000	2003	0.0
10563	9532	141	2000	2003	0.0
10564	9532	141	2000	2003	0.0
10565	1828	141	2005	2006	0.0
10566	1828	141	2005	2001	0.0
10567	1828	141	2005	2001	0.0
10568	1828	141	2005	2008	0.0
10569	1828	141	2005	2009	0.0
10570	1828	141	2005	2010	0.0
10571	1828	141	2005	2008	0.0
10572	1828	141	2005	2003	0.0
10573	1828	141	2005	2010	0.0
10574	1828	141	2005	2010	0.0
10575	1828	141	2005	2010	0.0
10576	1828	141	2005	2007	0.0
10577	1828	141	2005	2008	0.0
10578	1828	141	2005	2010	0.0
10579	1828	141	2005	2009	0.0
10580	1828	141	2005	2009	0.0
10581	1828	141	2005	2006	0.0
10582	1828	141	2005	2008	0.0
10583	1828	141	2005	2003	0.0
10584	1828	141	2005	2008	0.0
10585	1828	141	2005	2003	0.0
10586	1828	141	2005	2009	0.0
10587	1828	141	2005	2001	0.0
10588	1828	141	2005	2009	0.0
10589	1828	141	2005	2010	0.0
10590	1828	141	2005	2010	0.0
10591	1828	141	2005	2004	0.0
10592	1828	141	2005	2001	0.0
10593	1828	141	2005	2006	0.0
10594	1828	141	2005	2008	0.0
10595	1828	141	2005	2009	0.0
10596	1828	141	2005	2006	0.0
10597	1828	141	2005	2008	0.0
10598	1828	141	2005	2008	0.0
10599	1828	141	2005	2003	0.0
10600	1828	141	2005	2006	0.0
10601	1828	141	2005	2001	0.0
10602	1828	141	2005	2008	0.0
10603	1828	141	2005	2008	0.0
10604	1828	141	2005	2004	0.0
10605	1828	141	2005	2009	0.0
10606	1828	141	2005	2006	0.0
10607	3644	141	2012	2012	0.0
10608	3644	141	2012	2008	0.0
10609	3644	141	2012	2008	0.0
10610	3644	141	2012	2008	0.0
10611	3644	141	2012	2010	0.0
10612	3644	141	2012	2012	0.0
10613	3644	141	2012	2013	0.0
10614	17918	141	2007	2010	0.0
10615	17918	141	2007	2010	0.0
10616	6330	141	2005	2009	0.0
10617	6330	141	2005	2010	0.0
10618	6330	141	2005	2003	0.0
10619	6330	141	2005	2010	0.0
10620	6330	141	2005	2003	0.0
10621	6330	141	2005	2009	0.0
10622	6330	141	2005	2010	0.0
10623	6330	141	2005	2001	0.0
10624	6330	141	2005	2001	0.0
10625	6330	141	2005	2009	0.0
10626	6330	141	2005	2007	0.0
10627	6330	141	2005	2007	0.0
10628	6330	141	2005	2008	0.0
10629	6330	141	2005	2003	0.0
10630	6330	141	2005	2009	0.0
10631	11134	141	2007	2011	0.0
10632	11134	141	2007	2003	0.0
10633	11134	141	2007	2010	0.0
10634	11134	141	2007	2010	0.0
10635	11134	141	2007	2008	0.0
10636	11134	141	2007	2009	0.0
10637	11134	141	2007	2012	0.0
10638	11134	141	2007	2003	0.0
10639	11134	141	2007	2009	0.0
10640	11134	141	2007	2010	0.0
10641	11134	141	2007	2009	0.0
10642	11134	141	2007	2011	0.0
10643	11134	141	2007	2010	0.0
10644	11134	141	2007	2012	0.0
10645	15005	141	1994	1994	0.0
10646	15005	141	1994	1992	0.0
10647	15005	141	1994	1990	0.0
10648	15005	141	1994	1993	0.0
10649	15005	141	1994	1991	0.0
10650	15005	141	1994	1995	0.0
10651	15005	141	1994	1994	0.0
10652	15005	141	1994	1995	0.0
10653	15005	141	1994	1994	0.0
10654	15005	141	1994	1992	0.0
10655	18091	141	1994	1994	0.0
10656	18091	141	1994	1991	0.0
10657	18091	141	1994	1995	0.0
10658	18091	141	1994	1993	0.0
10659	18091	141	1994	1994	0.0
10660	18091	141	1994	1994	0.0
10661	142	142	2006	2008	0.0
10662	142	142	2006	2007	0.0
10663	142	142	2006	2003	0.0
10664	142	142	2006	2004	0.0
10665	275	142	2008	2009	0.0
10666	275	142	2008	2007	0.0
10667	275	142	2008	2005	0.0
10668	275	142	2008	2009	0.0
10669	705	142	2011	2009	0.0
10670	705	142	2011	2012	0.0
10671	705	142	2011	2012	0.0
10672	705	142	2011	2008	0.0
10673	705	142	2011	2012	0.0
10674	705	142	2011	2014	0.0
10675	705	142	2011	2009	0.0
10676	1412	142	2004	2006	0.0
10677	2131	142	2009	2007	0.0
10678	2131	142	2009	2006	0.0
10679	2514	142	2005	2003	0.0
10680	2514	142	2005	2003	0.0
10681	2514	142	2005	2003	0.0
10682	2514	142	2005	2002	0.0
10683	7415	142	2005	2004	0.0
10684	7415	142	2005	2002	0.0
10685	7415	142	2005	2003	0.0
10686	7415	142	2005	2007	0.0
10687	7415	142	2005	2003	0.0
10688	8776	142	2010	2008	0.0
10689	16075	142	1993	1990	0.0
10690	16075	142	1993	1994	0.0
10691	18480	142	1993	1993	0.0
10692	18480	142	1993	1994	0.0
10693	18480	142	1993	1995	0.0
10694	18480	142	1993	1994	0.0
10695	142	143	2006	2007	0.0
10696	142	143	2006	2009	0.0
10697	142	143	2006	2007	0.0
10698	142	143	2006	2010	0.0
10699	142	143	2006	2008	0.0
10700	360	143	2008	2010	0.0
10701	360	143	2008	2013	0.0
10702	360	143	2008	2012	0.0
10703	360	143	2008	2012	0.0
10704	360	143	2008	2009	0.0
10705	360	143	2008	2012	0.0
10706	360	143	2008	2007	0.0
10707	360	143	2008	2013	0.0
10708	360	143	2008	2010	0.0
10709	360	143	2008	2011	0.0
10710	360	143	2008	2007	0.0
10711	360	143	2008	2008	0.0
10712	360	143	2008	2008	0.0
10713	360	143	2008	2012	0.0
10714	360	143	2008	2013	0.0
10715	360	143	2008	2013	0.0
10716	360	143	2008	2011	0.0
10717	360	143	2008	2011	0.0
10718	360	143	2008	2013	0.0
10719	360	143	2008	2013	0.0
10720	360	143	2008	2011	0.0
10721	360	143	2008	2010	0.0
10722	360	143	2008	2013	0.0
10723	360	143	2008	2012	0.0
10724	360	143	2008	2011	0.0
10725	360	143	2008	2007	0.0
10726	360	143	2008	2011	0.0
10727	360	143	2008	2010	0.0
10728	360	143	2008	2010	0.0
10729	360	143	2008	2011	0.0
10730	360	143	2008	2013	0.0
10731	360	143	2008	2009	0.0
10732	7774	143	2011	2011	0.0
10733	7774	143	2011	2008	0.0
10734	7774	143	2011	2009	0.0
10735	7774	143	2011	2013	0.0
10736	7774	143	2011	2013	0.0
10737	7774	143	2011	2012	0.0
10738	7774	143	2011	2013	0.0
10739	7774	143	2011	2008	0.0
10740	7774	143	2011	2009	0.0
10741	7774	143	2011	2010	0.0
10742	7774	143	2011	2011	0.0
10743	7774	143	2011	2011	0.0
10744	7774	143	2011	2010	0.0
10745	385	143	2006	2008	0.0
10746	385	143	2006	2011	0.0
10747	1564	143	2006	2010	0.0
10748	2765	143	2006	2010	0.0
10749	4150	143	2006	2011	0.0
10750	4150	143	2006	2009	0.0
10751	5379	143	2006	2011	0.0
10752	5379	143	2006	2007	0.0
10753	5551	143	2006	2008	0.0
10754	5762	143	2006	2010	0.0
10755	10419	143	2006	2008	0.0
10756	10419	143	2006	2007	0.0
10757	13751	143	2006	2007	0.0
10758	13751	143	2006	2010	0.0
10759	15750	143	2011	2013	0.0
10760	15750	143	2011	2013	0.0
10761	15750	143	2011	2012	0.0
10762	15750	143	2011	2014	0.0
10763	18515	143	2006	2008	0.0
10764	18515	143	2006	2010	0.0
10765	18515	143	2006	2007	0.0
10766	144	144	2005	2008	0.0
10767	144	144	2005	2002	0.0
10768	144	144	2005	2005	0.0
10769	144	144	2005	2005	0.0
10770	144	144	2005	2003	0.0
10771	144	144	2005	2008	0.0
10772	144	144	2005	2003	0.0
10773	1893	144	2005	2002	0.0
10774	1893	144	2005	2002	0.0
10775	1893	144	2005	2003	0.0
10776	1893	144	2005	2003	0.0
10777	1893	144	2005	2002	0.0
10778	1893	144	2005	2002	0.0
10779	1893	144	2005	2004	0.0
10780	17776	144	2005	2004	0.0
10781	17776	144	2005	2002	0.0
10782	17776	144	2005	2008	0.0
10783	17776	144	2005	2006	0.0
10784	17776	144	2005	2004	0.0
10785	17776	144	2005	2002	0.0
10786	17776	144	2005	2002	0.0
10787	17776	144	2005	2005	0.0
10788	17776	144	2005	2002	0.0
10789	17776	144	2005	2008	0.0
10790	17776	144	2005	2002	0.0
10791	17776	144	2005	2006	0.0
10792	17776	144	2005	2005	0.0
10793	17776	144	2005	2008	0.0
10794	17776	144	2005	2010	0.0
10795	17776	144	2005	2002	0.0
10796	18218	144	2012	2016	0.0
10797	18218	144	2012	2008	0.0
10798	18218	144	2012	2014	0.0
10799	18218	144	2012	2010	0.0
10800	18218	144	2012	2016	0.0
10801	18218	144	2012	2017	0.0
10802	18218	144	2012	2017	0.0
10803	17776	2611	2010	2014	0.0
10804	17776	2611	2010	2010	0.0
10805	17776	2611	2010	2012	0.0
10806	17776	2611	2010	2008	0.0
