Percentage	FieldOfStudyId	Field
0.06557377049180328	162324750	Economics
0.2	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.09090909090909091	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.045454545454545456	162324750	Economics
0.2	162324750	Economics
0.014285714285714285	162324750	Economics
0.045454545454545456	162324750	Economics
0.1111111111111111	162324750	Economics
0.013157894736842105	162324750	Economics
0.05555555555555555	162324750	Economics
0.012048192771084338	162324750	Economics
0.075	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	121332964	Physics
0.05555555555555555	121332964	Physics
0.0	121332964	Physics
0.1	121332964	Physics
0.0	121332964	Physics
0.044444444444444446	121332964	Physics
0.05263157894736842	121332964	Physics
0.4	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.057692307692307696	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.09090909090909091	162324750	Economics
0.0	162324750	Economics
0.07692307692307693	162324750	Economics
0.13333333333333333	162324750	Economics
0.25	162324750	Economics
0.0	162324750	Economics
0.09090909090909091	162324750	Economics
0.0	162324750	Economics
0.07142857142857142	162324750	Economics
0.0	162324750	Economics
0.25	162324750	Economics
0.0	162324750	Economics
0.09090909090909091	162324750	Economics
0.0	162324750	Economics
0.06666666666666667	162324750	Economics
0.0625	162324750	Economics
0.021052631578947368	162324750	Economics
0.3333333333333333	162324750	Economics
0.17647058823529413	162324750	Economics
0.07692307692307693	162324750	Economics
0.125	162324750	Economics
0.14285714285714285	162324750	Economics
0.04	162324750	Economics
0.3333333333333333	162324750	Economics
0.0625	162324750	Economics
0.043478260869565216	162324750	Economics
0.0	162324750	Economics
0.05555555555555555	162324750	Economics
0.058823529411764705	162324750	Economics
0.16666666666666666	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.047619047619047616	162324750	Economics
0.07692307692307693	162324750	Economics
0.0	162324750	Economics
0.047619047619047616	162324750	Economics
0.05	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0625	162324750	Economics
0.03571428571428571	162324750	Economics
0.0	162324750	Economics
0.058823529411764705	162324750	Economics
0.03389830508474576	162324750	Economics
0.10526315789473684	162324750	Economics
0.06666666666666667	162324750	Economics
0.04	162324750	Economics
0.0	162324750	Economics
0.1	162324750	Economics
0.0	162324750	Economics
0.0392156862745098	162324750	Economics
0.058823529411764705	162324750	Economics
0.1111111111111111	162324750	Economics
0.2	162324750	Economics
0.043478260869565216	162324750	Economics
0.03225806451612903	162324750	Economics
0.07142857142857142	162324750	Economics
0.125	162324750	Economics
0.09090909090909091	162324750	Economics
0.028169014084507043	162324750	Economics
0.1111111111111111	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	185592680	Chemistry
0.0	185592680	Chemistry
0.058823529411764705	185592680	Chemistry
0.0	185592680	Chemistry
0.0	185592680	Chemistry
0.0	185592680	Chemistry
0.01098901098901099	185592680	Chemistry
0.027777777777777776	185592680	Chemistry
0.0	185592680	Chemistry
0.020833333333333332	185592680	Chemistry
0.0	185592680	Chemistry
0.0625	185592680	Chemistry
0.0	185592680	Chemistry
0.0	185592680	Chemistry
0.125	185592680	Chemistry
0.023255813953488372	185592680	Chemistry
0.0	185592680	Chemistry
0.0	185592680	Chemistry
0.0	185592680	Chemistry
0.0	185592680	Chemistry
0.0	185592680	Chemistry
0.0	185592680	Chemistry
0.0	185592680	Chemistry
0.043478260869565216	144133560	Business
0.0	144133560	Business
0.13333333333333333	144133560	Business
0.3	144133560	Business
0.10526315789473684	144133560	Business
0.0	144133560	Business
0.125	144133560	Business
0.4	144133560	Business
0.1111111111111111	144133560	Business
0.0	144133560	Business
0.6666666666666666	144133560	Business
0.0	144133560	Business
0.5	144133560	Business
0.23076923076923078	144133560	Business
0.1	144133560	Business
0.21568627450980393	144133560	Business
0.0	144133560	Business
0.3333333333333333	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.13043478260869565	144133560	Business
0.0784313725490196	144133560	Business
0.23809523809523808	144133560	Business
0.0	144133560	Business
0.07407407407407407	144133560	Business
0.25	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.058823529411764705	144133560	Business
0.5	144133560	Business
0.46153846153846156	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.11764705882352941	144133560	Business
0.5	144133560	Business
0.037037037037037035	144133560	Business
0.25	144133560	Business
0.1111111111111111	144133560	Business
0.14285714285714285	144133560	Business
0.125	144133560	Business
0.16666666666666666	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.0	144133560	Business
0.625	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.07142857142857142	71924100	Medicine
0.1111111111111111	71924100	Medicine
0.0	71924100	Medicine
0.015873015873015872	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.1111111111111111	71924100	Medicine
0.0	71924100	Medicine
0.022727272727272728	71924100	Medicine
0.2	71924100	Medicine
0.12727272727272726	71924100	Medicine
0.12121212121212122	71924100	Medicine
0.06666666666666667	71924100	Medicine
0.08333333333333333	71924100	Medicine
0.047619047619047616	71924100	Medicine
0.08333333333333333	71924100	Medicine
0.16666666666666666	71924100	Medicine
0.043478260869565216	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.0	71924100	Medicine
0.35294117647058826	162324750	Economics
0.2222222222222222	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.1	162324750	Economics
0.5	162324750	Economics
0.16666666666666666	162324750	Economics
0.14285714285714285	162324750	Economics
0.125	162324750	Economics
0.3333333333333333	162324750	Economics
0.4	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.038461538461538464	41008148	Computer science
0.2631578947368421	41008148	Computer science
0.020618556701030927	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.15151515151515152	41008148	Computer science
0.03508771929824561	41008148	Computer science
0.020833333333333332	41008148	Computer science
0.0	41008148	Computer science
0.038461538461538464	41008148	Computer science
0.017241379310344827	41008148	Computer science
0.1111111111111111	41008148	Computer science
0.0	41008148	Computer science
0.034482758620689655	41008148	Computer science
0.0	41008148	Computer science
0.016129032258064516	41008148	Computer science
0.18181818181818182	41008148	Computer science
0.041666666666666664	41008148	Computer science
0.15789473684210525	41008148	Computer science
0.07692307692307693	41008148	Computer science
0.0	41008148	Computer science
0.0975609756097561	41008148	Computer science
0.0	41008148	Computer science
0.02	41008148	Computer science
0.12195121951219512	41008148	Computer science
0.13636363636363635	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.13043478260869565	41008148	Computer science
0.058823529411764705	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.010638297872340425	41008148	Computer science
0.04	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.022727272727272728	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.18181818181818182	41008148	Computer science
0.022222222222222223	41008148	Computer science
0.0	41008148	Computer science
0.10810810810810811	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.06976744186046512	41008148	Computer science
0.0625	41008148	Computer science
0.21212121212121213	41008148	Computer science
0.017543859649122806	41008148	Computer science
0.01694915254237288	41008148	Computer science
0.020833333333333332	41008148	Computer science
0.015873015873015872	41008148	Computer science
0.024390243902439025	41008148	Computer science
0.01818181818181818	41008148	Computer science
0.5	41008148	Computer science
0.06382978723404255	41008148	Computer science
0.006578947368421052	41008148	Computer science
0.03125	41008148	Computer science
0.21428571428571427	41008148	Computer science
0.07142857142857142	41008148	Computer science
0.07407407407407407	41008148	Computer science
0.02	41008148	Computer science
0.046511627906976744	41008148	Computer science
0.017241379310344827	41008148	Computer science
0.03508771929824561	41008148	Computer science
0.021739130434782608	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.17391304347826086	15744967	Psychology
0.0	15744967	Psychology
0.034482758620689655	15744967	Psychology
0.058823529411764705	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.043478260869565216	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.16666666666666666	15744967	Psychology
0.0	15744967	Psychology
0.05555555555555555	15744967	Psychology
0.07407407407407407	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.1111111111111111	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.034482758620689655	15744967	Psychology
0.0	15744967	Psychology
0.14285714285714285	15744967	Psychology
0.18181818181818182	15744967	Psychology
0.0	15744967	Psychology
0.05128205128205128	15744967	Psychology
0.09090909090909091	15744967	Psychology
0.25	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.4	15744967	Psychology
0.2	15744967	Psychology
0.0	15744967	Psychology
0.2571428571428571	15744967	Psychology
0.8181818181818182	15744967	Psychology
0.02	15744967	Psychology
0.0	15744967	Psychology
0.07692307692307693	15744967	Psychology
0.015384615384615385	15744967	Psychology
0.027777777777777776	15744967	Psychology
0.16666666666666666	15744967	Psychology
0.21212121212121213	15744967	Psychology
0.12	15744967	Psychology
0.09090909090909091	15744967	Psychology
0.008333333333333333	15744967	Psychology
0.125	15744967	Psychology
0.08333333333333333	15744967	Psychology
0.07692307692307693	15744967	Psychology
0.16666666666666666	15744967	Psychology
0.02857142857142857	15744967	Psychology
0.07692307692307693	15744967	Psychology
0.16666666666666666	15744967	Psychology
0.2	15744967	Psychology
0.05405405405405406	15744967	Psychology
0.08333333333333333	15744967	Psychology
0.06060606060606061	15744967	Psychology
0.038461538461538464	15744967	Psychology
0.6	15744967	Psychology
0.03225806451612903	15744967	Psychology
0.14285714285714285	15744967	Psychology
0.011904761904761904	15744967	Psychology
0.125	15744967	Psychology
0.8	15744967	Psychology
0.047619047619047616	15744967	Psychology
0.16666666666666666	15744967	Psychology
0.4	15744967	Psychology
0.025	15744967	Psychology
0.03333333333333333	15744967	Psychology
0.046511627906976744	15744967	Psychology
0.05714285714285714	15744967	Psychology
0.07142857142857142	15744967	Psychology
0.027777777777777776	15744967	Psychology
0.0625	15744967	Psychology
0.05263157894736842	15744967	Psychology
0.5	15744967	Psychology
0.14285714285714285	15744967	Psychology
0.034482758620689655	15744967	Psychology
0.13333333333333333	15744967	Psychology
0.10714285714285714	15744967	Psychology
0.2	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	15744967	Psychology
0.0	162324750	Economics
0.0	162324750	Economics
0.0	33923547	Mathematics
0.06451612903225806	33923547	Mathematics
0.0	33923547	Mathematics
0.05714285714285714	33923547	Mathematics
0.047619047619047616	33923547	Mathematics
0.04225352112676056	33923547	Mathematics
0.06060606060606061	33923547	Mathematics
0.041666666666666664	33923547	Mathematics
0.09433962264150944	33923547	Mathematics
0.03571428571428571	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.25	33923547	Mathematics
0.08571428571428572	33923547	Mathematics
0.125	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.07894736842105263	33923547	Mathematics
0.5	33923547	Mathematics
0.5	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.04	33923547	Mathematics
0.041666666666666664	33923547	Mathematics
0.16666666666666666	33923547	Mathematics
0.0967741935483871	33923547	Mathematics
0.06896551724137931	33923547	Mathematics
0.0196078431372549	33923547	Mathematics
0.08823529411764706	33923547	Mathematics
0.01282051282051282	33923547	Mathematics
0.14285714285714285	33923547	Mathematics
0.07407407407407407	33923547	Mathematics
0.017241379310344827	33923547	Mathematics
0.125	33923547	Mathematics
0.05263157894736842	33923547	Mathematics
0.05263157894736842	33923547	Mathematics
0.09090909090909091	33923547	Mathematics
0.09090909090909091	33923547	Mathematics
0.1111111111111111	33923547	Mathematics
0.06060606060606061	33923547	Mathematics
0.017543859649122806	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.041666666666666664	162324750	Economics
0.08695652173913043	162324750	Economics
0.0	162324750	Economics
0.13043478260869565	162324750	Economics
0.046511627906976744	162324750	Economics
0.0	162324750	Economics
0.03773584905660377	162324750	Economics
0.25	162324750	Economics
0.25	162324750	Economics
0.12121212121212122	162324750	Economics
0.0	162324750	Economics
0.11627906976744186	162324750	Economics
0.06666666666666667	162324750	Economics
1.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.011235955056179775	86803240	Biology
0.05	86803240	Biology
0.16666666666666666	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.25806451612903225	86803240	Biology
0.02857142857142857	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	33923547	Mathematics
0.05747126436781609	33923547	Mathematics
0.0	33923547	Mathematics
0.06666666666666667	33923547	Mathematics
0.041666666666666664	33923547	Mathematics
0.04	33923547	Mathematics
0.00847457627118644	33923547	Mathematics
0.0	33923547	Mathematics
0.2	33923547	Mathematics
0.0	33923547	Mathematics
0.15384615384615385	33923547	Mathematics
0.0	33923547	Mathematics
0.08333333333333333	33923547	Mathematics
0.009523809523809525	33923547	Mathematics
0.0	33923547	Mathematics
0.3333333333333333	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.13636363636363635	33923547	Mathematics
0.0625	33923547	Mathematics
0.125	33923547	Mathematics
0.022222222222222223	33923547	Mathematics
0.1111111111111111	33923547	Mathematics
0.0	33923547	Mathematics
0.10810810810810811	33923547	Mathematics
0.08333333333333333	33923547	Mathematics
0.09090909090909091	33923547	Mathematics
0.125	33923547	Mathematics
0.043478260869565216	33923547	Mathematics
0.07142857142857142	33923547	Mathematics
0.09090909090909091	33923547	Mathematics
0.13636363636363635	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.02702702702702703	17744445	Political science
0.05	17744445	Political science
0.03571428571428571	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.023809523809523808	17744445	Political science
0.0	17744445	Political science
0.08333333333333333	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.06	17744445	Political science
0.034482758620689655	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.07142857142857142	17744445	Political science
0.06666666666666667	17744445	Political science
0.5	17744445	Political science
0.07142857142857142	17744445	Political science
0.043478260869565216	17744445	Political science
0.05454545454545454	17744445	Political science
0.1	17744445	Political science
0.1875	17744445	Political science
0.3333333333333333	17744445	Political science
0.5	17744445	Political science
0.14285714285714285	17744445	Political science
0.046511627906976744	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.0	17744445	Political science
0.21052631578947367	33923547	Mathematics
0.0	33923547	Mathematics
0.07407407407407407	33923547	Mathematics
0.0	33923547	Mathematics
0.2222222222222222	33923547	Mathematics
0.375	33923547	Mathematics
0.0	33923547	Mathematics
0.1	33923547	Mathematics
0.5	33923547	Mathematics
0.0	33923547	Mathematics
0.07142857142857142	33923547	Mathematics
0.16216216216216217	33923547	Mathematics
0.11904761904761904	33923547	Mathematics
0.09523809523809523	33923547	Mathematics
0.4	33923547	Mathematics
0.5384615384615384	33923547	Mathematics
0.041666666666666664	33923547	Mathematics
0.14285714285714285	33923547	Mathematics
0.11764705882352941	33923547	Mathematics
0.15384615384615385	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	33923547	Mathematics
0.0	71924100	Medicine
0.059880239520958084	71924100	Medicine
0.27472527472527475	71924100	Medicine
0.19166666666666668	71924100	Medicine
0.0	71924100	Medicine
0.26229508196721313	71924100	Medicine
0.13445378151260504	71924100	Medicine
0.12962962962962962	71924100	Medicine
0.35294117647058826	71924100	Medicine
0.2727272727272727	71924100	Medicine
0.21818181818181817	71924100	Medicine
0.0	71924100	Medicine
0.5	71924100	Medicine
0.37037037037037035	71924100	Medicine
0.16417910447761194	71924100	Medicine
0.2	71924100	Medicine
0.3	71924100	Medicine
0.18072289156626506	71924100	Medicine
0.11904761904761904	71924100	Medicine
0.3076923076923077	71924100	Medicine
0.27350427350427353	71924100	Medicine
0.5238095238095238	71924100	Medicine
0.16216216216216217	71924100	Medicine
0.0	71924100	Medicine
0.3333333333333333	86803240	Biology
0.0	86803240	Biology
0.2702702702702703	86803240	Biology
0.5	86803240	Biology
0.3333333333333333	86803240	Biology
0.0	86803240	Biology
0.6470588235294118	86803240	Biology
0.7142857142857143	86803240	Biology
0.0	86803240	Biology
0.0625	86803240	Biology
1.0	86803240	Biology
0.06382978723404255	86803240	Biology
0.16666666666666666	86803240	Biology
0.25	86803240	Biology
0.5	86803240	Biology
0.08695652173913043	86803240	Biology
0.42857142857142855	86803240	Biology
0.0	86803240	Biology
0.011111111111111112	86803240	Biology
0.07142857142857142	86803240	Biology
0.03571428571428571	86803240	Biology
0.02304147465437788	86803240	Biology
0.07894736842105263	86803240	Biology
0.6666666666666666	86803240	Biology
0.16	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.1111111111111111	86803240	Biology
0.3191489361702128	86803240	Biology
0.05263157894736842	86803240	Biology
0.07692307692307693	86803240	Biology
0.0851063829787234	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	86803240	Biology
0.0	41008148	Computer science
0.14814814814814814	41008148	Computer science
0.3333333333333333	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.16666666666666666	41008148	Computer science
0.0	41008148	Computer science
0.3333333333333333	41008148	Computer science
0.25	41008148	Computer science
0.047619047619047616	41008148	Computer science
0.08695652173913043	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.0	41008148	Computer science
0.011627906976744186	121332964	Physics
0.0	121332964	Physics
0.008547008547008548	121332964	Physics
0.0	121332964	Physics
0.039473684210526314	121332964	Physics
0.0	121332964	Physics
0.0945945945945946	121332964	Physics
0.07142857142857142	121332964	Physics
0.013888888888888888	121332964	Physics
0.0	121332964	Physics
0.004914004914004914	121332964	Physics
0.03333333333333333	121332964	Physics
0.01639344262295082	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.002688172043010753	121332964	Physics
0.009900990099009901	121332964	Physics
0.02564102564102564	121332964	Physics
0.0	121332964	Physics
0.023255813953488372	121332964	Physics
0.004807692307692308	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.07462686567164178	121332964	Physics
0.07432432432432433	121332964	Physics
0.0	121332964	Physics
0.08333333333333333	121332964	Physics
0.0	121332964	Physics
0.047619047619047616	121332964	Physics
0.0	121332964	Physics
0.02857142857142857	121332964	Physics
0.023809523809523808	121332964	Physics
0.015873015873015872	121332964	Physics
0.1	121332964	Physics
0.0036900369003690036	121332964	Physics
0.022058823529411766	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.0	121332964	Physics
0.0	15744967	Psychology
0.5	15744967	Psychology
0.4444444444444444	15744967	Psychology
0.0	15744967	Psychology
0.875	15744967	Psychology
0.3333333333333333	15744967	Psychology
0.2	15744967	Psychology
0.0	15744967	Psychology
0.18518518518518517	15744967	Psychology
0.0	15744967	Psychology
0.7142857142857143	15744967	Psychology
0.125	15744967	Psychology
0.3333333333333333	15744967	Psychology
0.0	15744967	Psychology
0.0	162324750	Economics
0.041666666666666664	162324750	Economics
0.11627906976744186	162324750	Economics
0.045454545454545456	162324750	Economics
0.0	162324750	Economics
0.16666666666666666	162324750	Economics
0.07692307692307693	162324750	Economics
0.125	162324750	Economics
0.013157894736842105	162324750	Economics
0.16666666666666666	162324750	Economics
0.0	162324750	Economics
0.3333333333333333	162324750	Economics
0.4482758620689655	162324750	Economics
0.2222222222222222	162324750	Economics
0.1875	162324750	Economics
0.17391304347826086	162324750	Economics
0.0	162324750	Economics
0.047619047619047616	162324750	Economics
0.08695652173913043	162324750	Economics
0.10526315789473684	162324750	Economics
0.20833333333333334	162324750	Economics
0.0	162324750	Economics
0.10526315789473684	162324750	Economics
0.0	162324750	Economics
0.5	162324750	Economics
0.07692307692307693	162324750	Economics
0.0	162324750	Economics
0.06060606060606061	162324750	Economics
0.12	162324750	Economics
0.06666666666666667	162324750	Economics
0.11764705882352941	162324750	Economics
0.125	162324750	Economics
0.2	162324750	Economics
0.2857142857142857	162324750	Economics
0.3333333333333333	162324750	Economics
0.0	162324750	Economics
0.08333333333333333	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.08333333333333333	162324750	Economics
0.0	162324750	Economics
0.23809523809523808	162324750	Economics
0.0	162324750	Economics
0.25	162324750	Economics
0.043478260869565216	162324750	Economics
0.1	162324750	Economics
0.0	162324750	Economics
0.5	162324750	Economics
0.10638297872340426	162324750	Economics
0.04878048780487805	162324750	Economics
0.5	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.14285714285714285	162324750	Economics
0.0	162324750	Economics
0.0963855421686747	162324750	Economics
0.08333333333333333	162324750	Economics
0.2	162324750	Economics
0.25	162324750	Economics
0.07692307692307693	162324750	Economics
0.25	162324750	Economics
0.09090909090909091	162324750	Economics
0.05555555555555555	162324750	Economics
0.3333333333333333	162324750	Economics
0.4	162324750	Economics
0.037037037037037035	162324750	Economics
0.2222222222222222	162324750	Economics
0.13333333333333333	162324750	Economics
0.42857142857142855	162324750	Economics
0.06666666666666667	162324750	Economics
0.02	162324750	Economics
0.036585365853658534	162324750	Economics
0.125	162324750	Economics
0.06666666666666667	162324750	Economics
0.058823529411764705	162324750	Economics
0.4	162324750	Economics
0.25	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
0.0	162324750	Economics
