PaperId	Editorial
2937830706	1
2734699225	1
2071248149	1
1462104	1
116248549	1
213620718	1
269229725	1
2042614996	1
2057748012	1
2073110012	1
2084693707	1
2088652977	1
2313531041	1
2328283271	1
2605253112	1
2765232193	1
298289361	1
1983160330	1
1991648472	1
2010975875	1
2044509873	1
2060788364	1
2121791772	1
2943768557	1
209301890	1
2059414795	1
2059805656	1
2060343639	1
2892765620	1
330450833	1
1967548890	1
2915964408	1
2032523464	1
1999551445	1
2943417522	1
1996760354	1
2582626005	1
2088527808	1
2005921981	1
2090910936	1
626858470	1
1985260637	1
2056309581	1
2066196204	1
1983754384	1
2054083366	1
2090477783	1
2343673997	1
1988160127	1
2092868548	1
1967781030	1
2037178546	1
2106866382	1
2008199515	1
2090191335	1
2895100866	1
1996444052	1
2067148590	1
1611363294	1
2008078229	1
1983890535	1
2593102841	1
2100474420	1
2014182731	1
1993904685	1
2013207892	1
2016741037	1
2198665380	1
2596558001	1
206750281	1
300967023	1
1972356962	1
2059635553	1
2056065093	1
2768755643	1
1971553168	1
2006937361	1
2093098046	1
2524111686	1
2065939458	1
1986124861	1
2015503347	1
2335158208	1
2597122192	1
2031707637	1
1977899004	1
1991083397	1
2942604575	1
2024396292	1
1487993545	1
2147779565	1
2156205415	1
1492045994	1
1964167276	1
2016657703	1
2112116048	1
2053437569	1
1601992025	1
1978258972	1
1506976390	1
2080829866	1
2083955453	1
2055090114	1
2080301244	1
1974991465	1
1976909012	1
2003532316	1
2081822579	1
1978716020	1
2007766458	1
2062065274	1
1984995266	1
119442460	1
1972993822	1
2015377273	1
2794945253	1
2083792523	1
1559482699	1
2026301851	1
2914021772	1
2085760133	1
2940974447	1
1967236281	1
1978580523	1
2034430502	1
1976208382	1
1985228339	1
2018314437	1
2033208240	1
2081485114	1
2085043535	1
2296521892	1
2583620659	1
2081770709	1
2042448452	1
2047666759	1
1509374911	1
1516387720	1
1540557894	1
1541280425	1
1553111201	1
1591029535	1
1594226207	1
1975519969	1
1977581841	1
2078162400	1
2082676179	1
178264551	1
1532044016	1
1579687457	1
2000486494	1
2037183922	1
2048665112	1
2073088431	1
2080771618	1
2138336715	1
2808423874	1
2900791465	1
2939165635	1
12637465	1
1480773628	1
1499480365	1
1552358177	1
1969497580	1
2792886835	1
2796006174	1
2915627149	1
2937707133	1
2939491714	1
2942239668	1
1520604080	1
1540420410	1
1592395379	1
2905236982	1
2937686581	1
2044448290	1
1572158053	1
2937854805	1
1552371531	1
2940314392	1
1532439518	1
1552260372	1
1570842944	1
1975979528	1
2021548992	1
2917355220	1
2937668889	1
2941026984	1
1491487531	1
1988552351	1
1990384452	1
1575299154	1
2937004246	1
1914348322	1
1987506064	1
2026286386	1
2019927815	1
1569660847	1
1585630269	1
1594328082	1
2018840505	1
1507062163	1
1966000116	1
1596241604	1
2938883383	1
1533279109	1
1985182544	1
1553539353	1
8355001	1
1481146996	1
1483217153	1
1485764356	1
1492425803	1
1496558657	1
1496803108	1
1506126577	1
1523518651	1
1530823356	1
1560690368	1
1564029315	1
1572934857	1
1606082025	1
1982056944	1
1989714070	1
2079543166	1
2168723696	1
2604842052	1
2614237344	1
2914345663	1
2915927515	1
2922469168	1
2924367174	1
2936582913	1
2936665118	1
2937166482	1
2939444491	1
2046460663	1
2094653073	1
2936809486	1
2054571804	1
1994383589	1
2312939699	1
2053384713	1
2083134002	1
2024639915	1
2083071312	1
2086413106	1
2030598055	1
2562710750	1
2011309589	1
2102386234	1
2029034673	1
1992025573	1
2462392796	1
145691718	1
2025301098	1
2243960146	1
2074154453	1
2089419567	1
161675474	1
2098215184	1
2810555178	1
2811240657	1
2051190388	1
2064671337	1
2050793527	1
1999889132	1
2010894488	1
2543906828	1
2749178405	1
2936966029	1
2060153349	1
2044557159	1
2124732557	1
2087199481	1
1985343572	1
2064075143	1
2016898712	1
2090577828	1
1979416020	1
1983259690	1
1992018358	1
1996960668	1
2028404119	1
2045259536	1
1972718331	1
1984176021	1
227383661	1
1995005382	1
2012260345	1
2049986900	1
1986538917	1
2057875478	1
1976630663	1
2003914566	1
2005858642	1
2010442204	1
2038668477	1
2052238419	1
2074782393	1
1968213350	1
1976429404	1
1990969043	1
2003917678	1
2039546022	1
2110000243	1
2120340606	1
2126510858	1
2143583179	1
2344882423	1
2411344388	1
2901439065	1
1982211947	1
1982463630	1
1989145446	1
1993483645	1
1999966146	1
2003470242	1
2005390099	1
2012430035	1
2014836393	1
2024389547	1
2028976744	1
2031098746	1
2076783718	1
2091388002	1
2112064115	1
2120492801	1
2130717262	1
2144957607	1
2150377838	1
2306449024	1
2595307883	1
2778185093	1
2799799009	1
1435109665	1
1822089551	1
1965385934	1
1981619966	1
1982901551	1
2027540886	1
2033922818	1
2309577236	1
2338057922	1
2341053033	1
2407354194	1
2799529566	1
2799775237	1
2811296422	1
2886244305	1
2891831682	1
2892426928	1
2894934566	1
2918763641	1
2004749588	1
2012783277	1
2067297502	1
2148389283	1
2017856270	1
2033834400	1
2040273287	1
2048554287	1
2146340957	1
2582743482	1
2609721616	1
1996755236	1
2082717413	1
2105927225	1
2137083329	1
2151392365	1
1052232257	1
2794652566	1
1965348604	1
1986802187	1
2035334075	1
2156128912	1
2321514374	1
2122008271	1
2156707088	1
118653976	1
1479794642	1
1979287862	1
2019131600	1
2025139896	1
2064465724	1
2071399513	1
2096176222	1
2104428841	1
2112871667	1
2147125830	1
2157334221	1
1016684312	1
1853417151	1
1978185482	1
2063492835	1
2179127736	1
2179515464	1
2524160952	1
2769593353	1
2055755138	1
2017707160	1
2018705158	1
2044868416	1
2154916663	1
2768964371	1
212228005	1
133324249	1
1966204980	1
1968173678	1
1969925935	1
1970445919	1
1973246626	1
1973518877	1
1979274562	1
1980224160	1
1982817003	1
1988909694	1
1991746488	1
1995418393	1
1995657915	1
1996355108	1
2002192096	1
2002461400	1
2003982227	1
2009633578	1
2011783307	1
2012571115	1
2014126469	1
2015723547	1
2015936707	1
2015950669	1
2022671972	1
2023317830	1
2024009693	1
2026549349	1
2028595179	1
2028910510	1
2028987673	1
2033043199	1
2033836193	1
2034537496	1
2034745713	1
2036053450	1
2038468326	1
2040558203	1
2046240541	1
2046491174	1
2046866993	1
2055364608	1
2056913073	1
2057187055	1
2059447722	1
2062218742	1
2063744777	1
2066382805	1
2066664959	1
2066858246	1
2068593999	1
2074074290	1
2076941069	1
2083036312	1
2084207237	1
2085168278	1
2087429351	1
2090775448	1
2091677543	1
2092182597	1
2092666921	1
2153890947	1
2155152942	1
2156336308	1
2162076912	1
2217942702	1
2404381242	1
2558103483	1
2584257621	1
2606227195	1
2626283281	1
2655357586	1
2739884071	1
2745890182	1
2747605565	1
2748540062	1
2900363213	1
2914890369	1
2943479984	1
2021443436	1
2940048958	1
230651694	1
2040222906	1
2051642783	1
120854421	1
17963176	1
257275437	1
266953881	1
338323656	1
1976229781	1
1992010885	1
2009138235	1
2029020712	1
2038596296	1
2058357324	1
2059695833	1
2083045811	1
2915677988	1
373758139	1
1977502022	1
1981862343	1
1984984316	1
1985860913	1
1993518460	1
1994694749	1
1997169647	1
1998473411	1
2001204544	1
2002207869	1
2015089298	1
2020302923	1
2021924951	1
2022767570	1
2026410541	1
2032255523	1
2062500377	1
2064560590	1
2068633596	1
2086791637	1
2087702612	1
2089670928	1
2091568343	1
2935862358	1
2937683497	1
2938233871	1
2938279566	1
2938522535	1
2938661607	1
2938853614	1
2940421402	1
2940963669	1
2897493884	1
2008766864	1
2405919385	1
2537841883	1
2622317720	1
2603382635	1
2060568559	1
2084113378	1
2765990778	1
2901747913	1
1966793355	1
2075339839	1
2084970593	1
2091407077	1
144116586	1
1971165769	1
1987667532	1
1988167460	1
1991506114	1
2013312445	1
2016337521	1
2023163304	1
2023459686	1
2037784120	1
2038091817	1
2047993048	1
2055871153	1
2068271843	1
2073814920	1
2090894655	1
2094673117	1
2585603694	1
2885335731	1
2897051295	1
2256944902	1
2048908467	1
2904692867	1
2912872631	1
2005243464	1
2014442259	1
2035041591	1
2138185854	1
1966042196	1
1993239817	1
2034087508	1
2127539362	1
2466112286	1
2612950254	1
2621261019	1
2790536072	1
2930794399	1
1999109306	1
2006543594	1
2018937627	1
2029355615	1
2038260384	1
2039435100	1
2045617284	1
2516389307	1
2626501555	1
2886984350	1
2892090287	1
2913232445	1
2916607120	1
2916750450	1
2917426652	1
2929560116	1
1975210504	1
1992431263	1
1996881802	1
1999356423	1
2014600413	1
2019256972	1
2040772667	1
2045822952	1
2077802866	1
2078109030	1
2084424455	1
2770286525	1
2915730243	1
2938536294	1
2939034858	1
2940503938	1
2943234529	1
2943287404	1
1978244687	1
2070025903	1
2942505960	1
271964293	1
2030897879	1
2094474356	1
2316120288	1
2317863303	1
2319456264	1
2322705821	1
2602772956	1
2617027976	1
2936323714	1
2939190422	1
2940533924	1
316496708	1
2017522394	1
2331658497	1
1519804362	1
2030785466	1
1963943137	1
1966262021	1
1978671103	1
1980691141	1
1982277856	1
1990459082	1
1991046690	1
1991179605	1
2012343360	1
2013623904	1
2019951702	1
2020488931	1
2020886164	1
2023098359	1
2034736925	1
2043362425	1
2052285927	1
2053230111	1
2054046875	1
2055290183	1
2060424550	1
2061625705	1
2067600387	1
2080390283	1
2085362985	1
2089415942	1
2090738515	1
2103532846	1
2108857117	1
2138200759	1
233414480	1
1967823264	1
1995912798	1
2018043125	1
2053670695	1
2074541476	1
2081066630	1
2318403716	1
2333305033	1
2593437319	1
2600426860	1
2612456710	1
2620742302	1
2734971637	1
2921375733	1
2938372386	1
2941374088	1
2942624175	1
2943006314	1
2015494536	1
262190442	1
287460143	1
2043529879	1
2056028800	1
2313898140	1
2321929214	1
2328529782	1
2765390489	1
2939031134	1
2940065793	1
232789728	1
2035876867	1
2052085560	1
2314237943	1
2314766448	1
2317710216	1
2320222721	1
2580538801	1
2595725267	1
2749140360	1
2937347810	1
2938165509	1
1986284175	1
243712876	1
2928580800	1
1988826953	1
2016765338	1
2767331247	1
1969928911	1
1975801364	1
1994363932	1
2001340423	1
2078326875	1
2552792173	1
2601499586	1
2081606195	1
257529867	1
2041355504	1
2056971078	1
2067805313	1
2320907179	1
2913551116	1
2769432809	1
1975112887	1
1977542590	1
2004531999	1
2067271399	1
2031924316	1
2050605515	1
2312584325	1
1964275020	1
2019150567	1
2330016824	1
2941345783	1
2060574935	1
2112706467	1
1969298809	1
2068757889	1
2592891267	1
1969859632	1
2021390711	1
2313161391	1
2936637662	1
2940618862	1
2519536476	1
2917882012	1
2518816811	1
2799631499	1
1982362624	1
1986529968	1
2093091479	1
2790982354	1
2907885915	1
2941994433	1
2210788503	1
2059006768	1
2060730701	1
2031836975	1
2772848458	1
1998911608	1
2187714126	1
2204892687	1
2239548427	1
2868074741	1
2904660560	1
2915734090	1
1986468229	1
2024804994	1
2088122641	1
2077257714	1
2220626742	1
2069682681	1
2473065270	1
1969924575	1
2043218574	1
2084905025	1
2886597270	1
263228280	1
2004229658	1
2081464413	1
2314826696	1
2034036235	1
2066500883	1
2018687638	1
222921392	1
2316306946	1
1987649315	1
2027575517	1
2073256595	1
2045014057	1
2912929820	1
1975634813	1
1979491880	1
1997941909	1
2121835149	1
217641479	1
2941957512	1
1970967398	1
1987908932	1
2915565664	1
2936535674	1
1996750908	1
2315620722	1
2152718925	1
269246627	1
2015167057	1
1970428080	1
1982562015	1
1984291076	1
2015240172	1
2026115123	1
2035794505	1
2039305741	1
2045462575	1
2060884501	1
2089596812	1
2092560106	1
650987580	1
1544400262	1
1994737979	1
2089130788	1
2765355825	1
2924992576	1
2942858250	1
2595474191	1
2935871452	1
1998260101	1
2020500693	1
1992848114	1
1969623839	1
1981038340	1
2028310572	1
2090064382	1
2053350940	1
1992654232	1
2059398582	1
2763432004	1
2790918066	1
2809485812	1
305342670	1
2004757329	1
1966809130	1
2015539969	1
2608554324	1
2608900227	1
2044481107	1
2253483881	1
2059666449	1
1978470128	1
1990701962	1
2531946508	1
2009579461	1
2064771713	1
1976014273	1
1980209383	1
1969697070	1
2002004789	1
2024436914	1
2080111672	1
2316063962	1
2929535653	1
1995004661	1
2040683450	1
2119299556	1
2620781500	1
2032128467	1
1983035002	1
2029671524	1
2025349306	1
2059639094	1
1972332489	1
1995755182	1
2004448905	1
2060312316	1
2206102136	1
2138338593	1
2738535113	1
1964418461	1
1969977302	1
1973968558	1
1995153873	1
2066534563	1
2587527968	1
272006471	1
1991752495	1
2062485224	1
2067239444	1
2135999431	1
2345746582	1
40538344	1
2311034965	1
1984818620	1
1969767229	1
1983852844	1
2898352925	1
2081766027	1
1973066407	1
1973808241	1
1980953559	1
1987222723	1
1992504138	1
1998211935	1
2045467720	1
2045940079	1
2057770728	1
2064840480	1
2066047375	1
2083886403	1
2084216073	1
2143083592	1
2737592975	1
1967870990	1
2020115443	1
2083770671	1
2573663800	1
2753915203	1
2891001097	1
1487991012	1
2092734943	1
2094925805	1
2108525551	1
2480963984	1
2512451444	1
2775218869	1
2889781141	1
2901739084	1
1993705652	1
2021527790	1
1970428420	1
35787363	1
1560305468	1
1760855378	1
1968207501	1
1971564121	1
1980879878	1
1986063466	1
1997025995	1
1998305738	1
1999685803	1
2002242024	1
2019758657	1
2038738490	1
2039552078	1
2041126129	1
2047526009	1
2063506434	1
2072603377	1
2097032615	1
2150296798	1
2749288286	1
2767164651	1
2912766788	1
2913838206	1
2922168597	1
2927760206	1
2932399062	1
2937187299	1
2939089381	1
2943307169	1
2856251172	1
378291454	1
2059874982	1
1995204908	1
2056952674	1
2005812745	1
2066002842	1
2086239079	1
2507455983	1
2090552524	1
2080993790	1
1608226008	1
1968703914	1
2019186872	1
2022456667	1
2067600606	1
1848991140	1
2054464634	1
2554223698	1
2791007027	1
2887664361	1
1966792054	1
2020371410	1
2587631439	1
2067143192	1
2131929876	1
1846481940	1
2766471017	1
2793799951	1
2032791640	1
2037719263	1
2130551712	1
1988410135	1
1988790371	1
2014267145	1
2463640735	1
2592768898	1
2092706892	1
1971654143	1
1978000933	1
2047475686	1
2088767712	1
2044805564	1
2008164089	1
2250889305	1
1984358860	1
2211202276	1
2762725146	1
220436989	1
242987631	1
265028010	1
1982320157	1
1990419848	1
2005975885	1
2039687691	1
2078125145	1
2094178572	1
2105104210	1
2318076462	1
2319416205	1
2405451154	1
2592665658	1
2594603041	1
2594905959	1
2621062612	1
2748580315	1
2900716925	1
2072745072	1
2012858989	1
2937569370	1
2059139848	1
2088359574	1
2041936541	1
2073338312	1
2092578400	1
2041037647	1
2510945694	1
1967266486	1
2335583059	1
2914515180	1
2023015690	1
1991765962	1
2046197131	1
1598257084	1
2938675448	1
1562185753	1
1600223896	1
1547533754	1
2745770196	1
1607047755	1
1520687743	1
1481540446	1
1496593441	1
1520360653	1
1546555667	1
1554560875	1
1588933815	1
1592498126	1
1593514779	1
1598192928	1
1604106861	1
1606983319	1
2054491985	1
2937119356	1
1567521466	1
1570972977	1
2747695324	1
1487001221	1
1517997709	1
1559374758	1
2937994337	1
1586808812	1
1991251111	1
1999572031	1
1486722213	1
1496116400	1
1539284066	1
1602240116	1
2039020011	1
1585737903	1
2939121345	1
2091022742	1
2014016998	1
2037763533	1
2890194440	1
1589566348	1
1572930125	1
2914437194	1
1600745730	1
1512544607	1
1985024267	1
1995337704	1
1996351182	1
2001930447	1
2018013204	1
2018047688	1
2765968170	1
2912242829	1
2912310438	1
2912374708	1
2912756660	1
2913323019	1
2915046605	1
2941219563	1
2943698409	1
1547028239	1
2936031506	1
2941011264	1
1571442064	1
2939773400	1
1601558609	1
2939223193	1
2004383723	1
1493463543	1
2036052979	1
1483802878	1
1543916666	1
1576515745	1
1603643621	1
1989676828	1
2914250636	1
1533822949	1
1566063067	1
2941572589	1
1497944436	1
1508098304	1
1511504447	1
1580854226	1
1519819692	1
1588197162	1
2939930655	1
1482245181	1
1985908134	1
2036737053	1
1485506781	1
1569415726	1
2766796889	1
2938283662	1
1513038291	1
1597517848	1
1598706398	1
2940354670	1
1556806306	1
2011004360	1
2073272084	1
44669451	1
232061517	1
2584122961	1
2012778135	1
1967092984	1
1989611607	1
2043090049	1
2053763131	1
2085732832	1
47316189	1
2936705945	1
69317662	1
241785779	1
2939371571	1
1984184574	1
1989023971	1
2114063239	1
2751587735	1
2053146727	1
2086835467	1
2006451525	1
2316522027	1
2060863835	1
2095031529	1
2772998979	1
225132747	1
317335566	1
1989900496	1
2007591236	1
2039955743	1
2049568940	1
2176539186	1
2289929881	1
2322961073	1
2381144007	1
2617045890	1
308651512	1
2752240500	1
207447756	1
218558936	1
226000808	1
301082654	1
2328973678	1
2614203489	1
2623363088	1
2911848034	1
2920920188	1
1981296454	1
2086313766	1
2139649778	1
2150836085	1
2171725197	1
1590898968	1
2176716859	1
2585472036	1
2200523228	1
2747157912	1
2747988115	1
1486645815	1
2057866981	1
2000199662	1
2314399000	1
35636098	1
2153131803	1
321644692	1
2313586429	1
2921695384	1
2023866986	1
212707112	1
1877528686	1
2390174644	1
1972931013	1
2083781615	1
1971618550	1
2098172541	1
245226812	1
56392511	1
563592487	1
2074845855	1
2041306565	1
2079533638	1
246296336	1
2319414736	1
2592715379	1
2617286984	1
2768514644	1
1518299648	1
273897134	1
315150042	1
333757525	1
342639185	1
1990187707	1
2316847504	1
2320568170	1
2327297879	1
130598832	1
226409346	1
350725074	1
2066621290	1
2069313537	1
2213295685	1
58169440	1
229972881	1
259482458	1
1965346206	1
2000466822	1
2085836948	1
2314569518	1
2316371108	1
2327955551	1
2769472523	1
2769965811	1
2921956574	1
2134098762	1
2606195968	1
2921722210	1
2056458598	1
314849809	1
2028364961	1
6625772	1
2797826013	1
2044548380	1
2066433855	1
2035801286	1
2093825131	1
2154701163	1
2796216272	1
1979261206	1
2028185571	1
2037409109	1
2073352011	1
2018396910	1
2432804866	1
1981532107	1
1998718849	1
2072985371	1
2090144771	1
2053408338	1
1981099165	1
2092758476	1
1987499275	1
2013148286	1
2779049369	1
2005262864	1
2126211077	1
2747846770	1
1994153727	1
2162546706	1
2923724596	1
2941437112	1
2094577789	1
2356400197	1
2747025366	1
1974450839	1
2790858799	1
2127022157	1
2765559390	1
2770337548	1
2884956895	1
1979185945	1
2090717550	1
2129441853	1
2130486794	1
2774938566	1
2045284532	1
2580740737	1
2034493202	1
1996628286	1
2007233835	1
2053119532	1
1963557193	1
2077715345	1
1976053944	1
1995609192	1
2085809073	1
2781886330	1
1971988557	1
1983229533	1
1985162220	1
2008800438	1
2060165651	1
2066479192	1
1992013229	1
2083655309	1
1989731713	1
2052019726	1
1990236707	1
2071050861	1
2233206063	1
1976705698	1
2011243056	1
2057546869	1
2282100638	1
1976036703	1
2922449675	1
1912786760	1
2338517524	1
2900022161	1
2253442429	1
21780182	1
2137441147	1
2003088112	1
2050845286	1
2414504156	1
2550120749	1
2795697207	1
2231865567	1
2469097057	1
2018350925	1
1978559296	1
2069195455	1
2731899904	1
2744781567	1
2486640719	1
1971453087	1
37757612	1
2019920090	1
2026664032	1
2143605580	1
2317292843	1
2619433012	1
2414883663	1
2214650757	1
1983728892	1
2075982506	1
2047269991	1
2912123516	1
2045667050	1
1988189369	1
1602569008	1
2928611523	1
2000679041	1
1505802704	1
2020407239	1
2936936468	1
1965140980	1
2057600420	1
2084302920	1
2091807226	1
1992666591	1
1996175108	1
2064182926	1
2019662487	1
1967961014	1
2884414425	1
1974510283	1
2319534124	1
2913703185	1
2772650357	1
2079840017	1
2010118721	1
2023853281	1
2031755686	1
2052902029	1
2079810013	1
2534333266	1
2408005916	1
1984980574	1
2048881638	1
2001767690	1
2045218532	1
2750804323	1
2782558778	1
2784081231	1
2787659121	1
2788587931	1
2790934956	1
2801772111	1
2804222669	1
2890468290	1
2890660708	1
2891687422	1
2074440500	1
2026428569	1
2083869300	1
2504422590	1
2209945833	1
2081396479	1
2090254193	1
2242419662	1
1992359924	1
2045720518	1
1757070215	1
2771096045	1
1987496871	1
1993776747	1
2062161919	1
2071150082	1
2074634945	1
2921147342	1
2921345225	1
1998461321	1
2018964585	1
2093990505	1
2313329815	1
2943361022	1
2943406679	1
2131357169	1
1985425526	1
2062751389	1
2063179909	1
2076302512	1
2461621321	1
2560201420	1
2739140772	1
2012562990	1
2093701539	1
2525848777	1
2268508253	1
2073788122	1
2469301146	1
2202577353	1
2553900918	1
2559367662	1
2511491732	1
2093878268	1
1989456567	1
2004683308	1
2042609569	1
2008585232	1
1965714996	1
1967583176	1
2021298038	1
2032665456	1
2195651936	1
1989295809	1
2092769955	1
2513218245	1
2029359097	1
2314453283	1
2050916263	1
2060723813	1
1979622228	1
2045850214	1
2104176208	1
1968046167	1
2002201104	1
2068464809	1
83292176	1
2474351347	1
2331943684	1
2768146594	1
2072366899	1
2312759708	1
2079025810	1
2410470674	1
2228658263	1
1998975949	1
263660619	1
1978398769	1
2015916427	1
2082558872	1
238464147	1
2610301694	1
2610784320	1
2612664370	1
2015711382	1
2414223574	1
2261969302	1
2165758179	1
2743835447	1
2942954612	1
2252562705	1
2268118103	1
2025103035	1
2082671499	1
1965906467	1
2014014477	1
2054111720	1
2022668806	1
2897959622	1
2329347340	1
1048790212	1
2049274895	1
1574252464	1
1977441616	1
2084441353	1
2937929618	1
1979735729	1
2764286270	1
2051806859	1
1498545034	1
1505027124	1
1509680467	1
1517211445	1
1520756265	1
1521032335	1
1536161760	1
1558040923	1
1568651738	1
1569378170	1
1586544506	1
1975188912	1
1984349842	1
1986267631	1
1995641602	1
2003440285	1
2015784225	1
2026587272	1
2054933059	1
2160563567	1
2936291091	1
2939137231	1
2939988820	1
2939996944	1
1996782491	1
2018937419	1
2022395539	1
2067748755	1
2081227554	1
2786393104	1
1991698667	1
1988407166	1
2057477221	1
1978942046	1
1981010120	1
2189909781	1
2058584482	1
2062615049	1
1974314985	1
1979480216	1
1491727837	1
2015090890	1
1972944638	1
2037753668	1
1983577348	1
2003419936	1
2024050243	1
2026826417	1
2217336868	1
1909102428	1
2007307972	1
2043354096	1
2090663423	1
2581051181	1
2590232156	1
2749693320	1
2405120326	1
2748853332	1
1977262686	1
2062939517	1
1972289014	1
2048754886	1
2495506007	1
127426039	1
1967845579	1
1983568028	1
2000714857	1
2004990356	1
2043006002	1
2052801946	1
2079218019	1
2092700306	1
2115648840	1
2150702921	1
1989760656	1
2070638458	1
2079533035	1
2090978822	1
2613462245	1
2617327464	1
210289440	1
313315661	1
318858423	1
2008124371	1
2062916736	1
2616045921	1
2792934477	1
299902605	1
336609132	1
2045331585	1
2624244391	1
234459583	1
300794749	1
1965298319	1
1965952475	1
2032130986	1
2064200800	1
2084006770	1
2419832068	1
2561004576	1
2581937735	1
2582283902	1
2621211649	1
2748504788	1
1975994214	1
2116407414	1
2029784602	1
2747165788	1
2015182611	1
246150315	1
275273436	1
2749672027	1
266357719	1
2029114495	1
2748057197	1
2568013272	1
2620225100	1
1988423714	1
1994012752	1
2937580914	1
222269625	1
232247496	1
301461999	1
321134632	1
2052466669	1
2581640373	1
2581668131	1
2748497027	1
2073553904	1
275872245	1
279617039	1
2082679940	1
2090904479	1
2110240247	1
2746063850	1
279442739	1
1967258184	1
1968821027	1
1988184374	1
2081748195	1
2161439224	1
2073548693	1
2056463296	1
2759251267	1
2023005750	1
2028672264	1
2043623645	1
2320324524	1
119842444	1
2082941151	1
2938768320	1
1480477506	1
1483884357	1
1492959699	1
1500749034	1
1505198174	1
1506375744	1
1507053486	1
1508577785	1
1518405266	1
1522767652	1
1524466712	1
1528401293	1
1530981067	1
1536324707	1
1537705438	1
1543200954	1
1544306030	1
1553517729	1
1563787637	1
1570183230	1
1580621836	1
1608115197	1
1995797734	1
2050713974	1
2936591955	1
2937263998	1
2939246605	1
2040342499	1
1571845431	1
1525490643	1
2054352047	1
1482285925	1
1506999459	1
2004073123	1
2025909392	1
2075896912	1
2096441869	1
2156886412	1
2917376530	1
2058951720	1
2003341805	1
2060333649	1
1985687471	1
2313288657	1
2290839929	1
2022218363	1
1969008988	1
1993094542	1
2031444671	1
2036328137	1
2088500531	1
87239150	1
188886943	1
189532130	1
219281398	1
219674165	1
250980141	1
2017744230	1
2073646255	1
2075482078	1
2315506556	1
2334165058	1
1964367072	1
2031199076	1
2583357914	1
2029498589	1
2075066497	1
2041944385	1
2068268980	1
2088725583	1
2122880897	1
2522962507	1
2168650622	1
316890857	1
1972189466	1
2013653336	1
2059039789	1
2065384525	1
2078862531	1
1977861420	1
1991066090	1
2053801481	1
2084641936	1
2002828559	1
2048701676	1
2061548554	1
2064291051	1
2165878130	1
2158934244	1
2151512452	1
2027603310	1
1975825489	1
1976023352	1
1999327414	1
2154661480	1
2147128341	1
2316140374	1
35647867	1
275127827	1
1973005831	1
2051431302	1
1991945749	1
2313496327	1
231225403	1
2052902401	1
2003676373	1
2592416326	1
2028765835	1
2069946152	1
2058564535	1
228662411	1
271359453	1
1964956206	1
2030906299	1
2033864282	1
2053065603	1
2057802695	1
2095007383	1
2104648666	1
2130508115	1
2132600856	1
2313640381	1
2319299567	1
2321865298	1
2325647576	1
2095714984	1
2102074132	1
2147401449	1
2152544716	1
2170781440	1
2123123614	1
2126870355	1
1559773219	1
2002114924	1
2005616184	1
2006896547	1
2019291083	1
2056905514	1
2067330966	1
2068074921	1
2927494314	1
1994383008	1
2032416192	1
2059441563	1
2074501669	1
2123037795	1
1997345817	1
2002480447	1
2582959134	1
2751730949	1
2529743317	1
270578804	1
1995435180	1
2011609692	1
2018950007	1
2021971754	1
2024287959	1
2039712235	1
2039832477	1
2083097028	1
2093518556	1
2312230038	1
2612319589	1
2802912461	1
2903271366	1
2924051537	1
2924198447	1
2044605054	1
2017073637	1
2019512208	1
1548127020	1
1918362268	1
1981875414	1
1991905564	1
2037673392	1
2048222508	1
2090385916	1
2210335371	1
2272907229	1
2301103456	1
2559973370	1
2755519125	1
2770838541	1
85854568	1
383430205	1
1583381026	1
1985965768	1
1996200919	1
2001884187	1
2018151521	1
2023531853	1
2035087665	1
2043791003	1
2055104817	1
2059423645	1
2090835714	1
2093596836	1
2765541716	1
649632319	1
2031266876	1
2174756995	1
2175019833	1
2408721053	1
2792961479	1
2793379373	1
1573468948	1
1973706127	1
1978914390	1
1997849762	1
2059711020	1
2060436251	1
2076478208	1
2077969124	1
2267136692	1
2755855047	1
2081984866	1
1980279246	1
2025842804	1
2626058361	1
1988913885	1
2015366888	1
2255308992	1
2555011820	1
35871563	1
2071651888	1
2220286268	1
2056340982	1
2610226394	1
2611389185	1
1981446327	1
2808510477	1
1990136806	1
2901858404	1
2066651023	1
1980411724	1
2076693501	1
1966405122	1
1976269093	1
2046475634	1
2070814176	1
2090287015	1
2551906091	1
2060437904	1
2053486922	1
2092148552	1
2252257080	1
2342971025	1
2912954389	1
1916572811	1
2473140778	1
2304106247	1
2793387677	1
2887759002	1
1982704635	1
602473958	1
2792025360	1
2088454086	1
2089243188	1
1967811275	1
2033337453	1
2050974079	1
2162783140	1
2770669247	1
1976255927	1
1997438922	1
2069084996	1
2069089450	1
2344683245	1
2560744894	1
2917450439	1
2020020634	1
2916501341	1
2009921244	1
2017532929	1
2027596687	1
2090090605	1
2529963487	1
2560004543	1
1999796049	1
2040146126	1
2082420014	1
2195392757	1
2793896605	1
2939793164	1
2162043185	1
2345121978	1
2006304834	1
2048243194	1
2258898982	1
1177623217	1
2212882401	1
1968528727	1
1997541654	1
2014660551	1
2055287884	1
2079676180	1
2553430571	1
2937281398	1
2941774467	1
2066011344	1
2032246410	1
2073523345	1
2129688677	1
2559536427	1
2595540181	1
32521063	1
1212649609	1
2033566266	1
2212847766	1
2213591329	1
1999161124	1
1986409260	1
2013105451	1
2015068887	1
2076459353	1
2087143544	1
2088649316	1
2344709570	1
2204729524	1
2138429964	1
1969586867	1
2025356562	1
2046549828	1
2051461969	1
2098822923	1
2109968707	1
2163409682	1
